78,20,770810820708,23.285
79,21,770833199408,29.296
80,22,770851222409,22.578
81,23,770869799210,26.731
82,24,770893496010,33.259
83,0,770909489311,25.082
84,1,770947592512,32.175
85,2,770958361312,27.729
86,3,770966825112,29.362
87,4,770989313713,23.552
88,5,771004689713,23.016
89,6,771023672414,16.249
90,7,771044855015,16.232
91,8,771063589815,18.664
92,9,771092584916,20.766
93,10,771104704416,21.511
94,11,771124568917,13.723
95,12,771142874217,13.068
96,13,771161688918,13.116
97,14,771183114519,13.624
98,15,771202573019,13.234
99,16,771223974620,13.251
100,17,771241888920,10.934
101,18,771261059221,10.889
102,19,771280890221,11.996
103,20,771301111122,11.958
104,21,771321389223,9.865
105,22,771340224623,11.308
106,23,771360710224,11.124
107,24,771381211524,12.975
108,0,771404556825,15.060
109,1,771427477226,16.908
110,2,771444155826,13.787
111,3,771461527627,13.895
112,4,771481245927,13.994
113,5,771500672828,14.322
114,6,771521595328,9.604
115,7,771540785329,11.475
116,8,771560444930,10.614
117,9,771580523730,11.509
118,10,771600660631,11.853
119,11,771621530031,9.300
120,12,771640324332,11.415
121,13,771660599832,11.045
122,14,771680184633,12.942
123,15,771700988834,12.336
124,16,771721292434,9.188
125,17,771741566735,11.980
126,18,771760122735,9.819
127,19,771780062436,13.122
128,20,771800729737,14.593
129,21,771821895837,10.372
130,22,771840786238,10.470
131,23,771860041638,12.877
132,24,771880455539,10.450
133,0,771901805339,11.401
134,1,771922373040,16.278
135,2,771941955941,12.037
136,3,771960942841,14.202
137,4,771980390042,13.264
138,5,772002562342,12.061
139,6,772023603943,9.941
140,7,772043480944,28.979
141,8,772065648144,19.714
142,9,772081780145,14.024
143,10,772101506345,12.954
144,11,772122549746,19.203
145,12,772144061846,19.192
146,13,772161408347,15.158
147,14,772181263348,13.078
148,15,772200621548,12.095
149,16,772221103849,12.580
150,17,772240810749,14.621
151,18,772260973450,10.402
152,19,772279822150,11.649
153,20,772300406151,10.729
154,21,772320592852,13.438
155,22,772339925652,11.340
156,23,772360211453,13.269
157,24,772380299753,12.932
158,0,772401009354,10.944
159,1,772420411255,10.385
160,2,772439832455,10.525
161,3,772460072956,10.274
162,4,772480962356,21.079
163,5,772502576857,14.177
164,6,772524479958,14.049
165,7,772541642658,12.435
166,8,772562078459,29.249
167,9,772595507360,21.962
168,10,772604999260,18.302
169,11,772626592360,16.331
170,12,772648683161,15.960
171,13,772662384662,15.064
172,14,772682384862,15.659
173,15,772702421563,18.629
174,16,772724553763,13.078
175,17,772742354564,12.808
176,18,772761092864,14.130
177,19,772780622165,11.400
178,20,772801242966,11.209
179,21,772821113266,10.317
180,22,772840459067,12.027
181,23,772860905467,10.836
182,24,772880550068,11.260
183,0,772900615968,10.400
184,1,772921668269,17.580
185,2,772942049770,14.867
186,3,772961581870,13.644
187,4,772982611171,16.001
188,5,773002451171,14.980
189,6,773022717872,15.797
190,7,773043650473,18.325
191,8,773062639373,21.198
192,9,773085861674,26.465
193,10,773103433974,23.422
194,11,773125151175,20.941
195,12,773146906376,25.857
196,13,773171356576,26.547
197,14,773192169477,32.429
198,15,773204230477,33.972
199,16,773229891078,23.899
200,17,773244870678,17.531
201,18,773262602279,18.318
202,19,773282673580,24.946
203,20,773306761280,19.499
204,21,773327569481,18.790
205,22,773343572881,20.179
206,23,773365959582,23.496
207,24,773383827182,19.805
208,0,773401122483,13.131
209,1,773423249284,10.153
210,2,773440472184,18.834
211,3,773464270185,24.846
212,4,773488334985,20.920
213,5,773506566486,14.989
214,6,773528412187,13.414
215,7,773542600387,15.415
216,8,773561591188,13.211
217,9,773583969888,12.478
218,10,773602421189,10.157
219,11,773621275289,13.517
220,12,773640623690,10.937
221,13,773660744390,13.490
222,14,773682544091,18.354
223,15,773702605492,17.893
224,16,773722821492,21.435
225,17,773743063893,23.303
226,18,773769391494,25.263
227,19,773782785694,27.528
228,20,773803262195,22.257
229,21,773824979995,14.173
230,22,773844257596,14.193
231,23,773860816296,15.478
232,24,773880463897,28.951
233,0,773903472898,24.510
234,1,773928554498,27.189
235,2,773947323699,26.261
236,3,773970013799,23.724
237,4,773987382900,18.172
238,5,774006838501,27.306
239,6,774027676701,24.771
240,7,774044170602,17.630
241,8,774061412902,21.665
242,9,774086859403,25.233
243,10,774103266903,20.623
